A,B,C,D,E
-3.568435E+03, 1.030569E+05,-1.298131E-01, 1.128693E-02, 6.240000E+00
-3.569244E+03, 1.032235E+05,-1.296585E-01, 5.403764E-03, 6.250000E+00
-3.570043E+03, 1.033902E+05,-1.295003E-01,-2.959878E-04, 6.260000E+00
-3.570834E+03, 1.035569E+05,-1.293393E-01,-5.722434E-03, 6.270000E+00
-3.571616E+03, 1.037236E+05,-1.291759E-01,-1.079196E-02, 6.280000E+00
-3.572388E+03, 1.038903E+05,-1.290107E-01,-1.542854E-02, 6.290000E+00
-3.573150E+03, 1.040569E+05,-1.288443E-01,-1.956493E-02, 6.300000E+00
-3.573901E+03, 1.042236E+05,-1.286772E-01,-2.314359E-02, 6.310000E+00
-3.574640E+03, 1.043903E+05,-1.285102E-01,-2.611749E-02, 6.320000E+00
-3.575367E+03, 1.045570E+05,-1.283438E-01,-2.845067E-02, 6.330000E+00
-3.576083E+03, 1.047237E+05,-1.281788E-01,-3.011859E-02, 6.340000E+00
-3.576785E+03, 1.048903E+05,-1.280158E-01,-3.110824E-02, 6.350000E+00
-3.577474E+03, 1.050570E+05,-1.278555E-01,-3.141803E-02, 6.360000E+00
-3.578150E+03, 1.052237E+05,-1.276987E-01,-3.105755E-02, 6.370000E+00
-3.578812E+03, 1.053904E+05,-1.275461E-01,-3.004711E-02, 6.380000E+00
-3.579460E+03, 1.055571E+05,-1.273984E-01,-2.841734E-02, 6.390000E+00
-3.580094E+03, 1.057237E+05,-1.272562E-01,-2.620858E-02, 6.400000E+00
-3.580714E+03, 1.058904E+05,-1.271202E-01,-2.347002E-02, 6.410000E+00
-3.581319E+03, 1.060571E+05,-1.269909E-01,-2.025888E-02, 6.420000E+00
-3.581910E+03, 1.062238E+05,-1.268690E-01,-1.663991E-02, 6.430000E+00
-3.582488E+03, 1.063905E+05,-1.267548E-01,-1.268442E-02, 6.440000E+00
-3.583052E+03, 1.065571E+05,-1.266489E-01,-8.467470E-03, 6.450000E+00
-3.583602E+03, 1.067238E+05,-1.265515E-01,-4.064575E-03, 6.460000E+00
-3.584139E+03, 1.068905E+05,-1.264632E-01, 4.517615E-04, 6.470000E+00
-3.584662E+03, 1.070572E+05,-1.263842E-01, 5.015256E-03, 6.480000E+00
-3.585170E+03, 1.072239E+05,-1.263149E-01, 9.568468E-03, 6.490000E+00
-3.585661E+03, 1.073905E+05,-1.262557E-01, 1.406476E-02, 6.500000E+00
-3.586132E+03, 1.075572E+05,-1.262069E-01, 1.846959E-02, 6.510000E+00
-3.586581E+03, 1.077239E+05,-1.261689E-01, 2.276115E-02, 6.520000E+00
-3.587002E+03, 1.078906E+05,-1.261420E-01, 2.693042E-02, 6.530000E+00
-3.587391E+03, 1.080573E+05,-1.261263E-01, 3.098078E-02, 6.540000E+00
-3.587742E+03, 1.082239E+05,-1.261221E-01, 3.492710E-02, 6.550000E+00
-3.588049E+03, 1.083906E+05,-1.261295E-01, 3.879458E-02, 6.560000E+00
-3.588305E+03, 1.085573E+05,-1.261486E-01, 4.261723E-02, 6.570000E+00
-3.588502E+03, 1.087240E+05,-1.261792E-01, 4.643624E-02, 6.580000E+00
-3.588631E+03, 1.088906E+05,-1.262214E-01, 5.029820E-02, 6.590000E+00
-3.588686E+03, 1.090573E+05,-1.262750E-01, 5.425323E-02, 6.600000E+00
-3.588655E+03, 1.092240E+05,-1.263397E-01, 5.835318E-02, 6.610000E+00
-3.588531E+03, 1.093907E+05,-1.264154E-01, 6.264982E-02, 6.620000E+00
-3.588304E+03, 1.095574E+05,-1.265017E-01, 6.719316E-02, 6.630000E+00
-3.587965E+03, 1.097240E+05,-1.265984E-01, 7.202985E-02, 6.640000E+00
-3.587503E+03, 1.098907E+05,-1.267052E-01, 7.720185E-02, 6.650000E+00
-3.586909E+03, 1.100574E+05,-1.268218E-01, 8.274523E-02, 6.660000E+00
-3.586174E+03, 1.102240E+05,-1.269479E-01, 8.868927E-02, 6.670000E+00
-3.585288E+03, 1.103907E+05,-1.270830E-01, 9.505579E-02, 6.680000E+00
-3.584241E+03, 1.105574E+05,-1.272268E-01, 1.018587E-01, 6.690000E+00
-3.583024E+03, 1.107240E+05,-1.273787E-01, 1.091040E-01, 6.700000E+00
-3.581627E+03, 1.108907E+05,-1.275382E-01, 1.167893E-01, 6.710000E+00
-3.580042E+03, 1.110574E+05,-1.277047E-01, 1.249051E-01, 6.720000E+00
-3.578259E+03, 1.112240E+05,-1.278776E-01, 1.334340E-01, 6.730000E+00
-3.576269E+03, 1.113907E+05,-1.280561E-01, 1.423524E-01, 6.740000E+00
-3.574062E+03, 1.115573E+05,-1.282395E-01, 1.516306E-01, 6.750000E+00
-3.571629E+03, 1.117239E+05,-1.284269E-01, 1.612340E-01, 6.760000E+00
-3.568962E+03, 1.118906E+05,-1.286174E-01, 1.711241E-01, 6.770000E+00
-3.566051E+03, 1.120572E+05,-1.288102E-01, 1.812592E-01, 6.780000E+00
-3.562887E+03, 1.122238E+05,-1.290044E-01, 1.915958E-01, 6.790000E+00
-3.559461E+03, 1.123904E+05,-1.291991E-01, 2.020895E-01, 6.800000E+00
-3.555762E+03, 1.125570E+05,-1.293934E-01, 2.126961E-01, 6.810000E+00
-3.551782E+03, 1.127236E+05,-1.295865E-01, 2.233721E-01, 6.820000E+00
-3.547511E+03, 1.128902E+05,-1.297774E-01, 2.340765E-01, 6.830000E+00
-3.542938E+03, 1.130568E+05,-1.299655E-01, 2.447705E-01, 6.840000E+00
-3.538054E+03, 1.132233E+05,-1.301499E-01, 2.554193E-01, 6.850000E+00
-3.532848E+03, 1.133899E+05,-1.303299E-01, 2.659918E-01, 6.860000E+00
-3.527311E+03, 1.135564E+05,-1.305048E-01, 2.764618E-01, 6.870000E+00
-3.521430E+03, 1.137229E+05,-1.306740E-01, 2.868081E-01, 6.880000E+00
-3.515196E+03, 1.138894E+05,-1.308368E-01, 2.970148E-01, 6.890000E+00
-3.508596E+03, 1.140559E+05,-1.309929E-01, 3.070714E-01, 6.900000E+00
-3.501621E+03, 1.142224E+05,-1.311416E-01, 3.169732E-01, 6.910000E+00
-3.494257E+03, 1.143888E+05,-1.312826E-01, 3.267209E-01, 6.920000E+00
-3.486494E+03, 1.145552E+05,-1.314154E-01, 3.363204E-01, 6.930000E+00
-3.478318E+03, 1.147216E+05,-1.315399E-01, 3.457830E-01, 6.940000E+00
-3.469719E+03, 1.148880E+05,-1.316558E-01, 3.551243E-01, 6.950000E+00
-3.460683E+03, 1.150544E+05,-1.317628E-01, 3.643643E-01, 6.960000E+00
-3.451197E+03, 1.152207E+05,-1.318610E-01, 3.735255E-01, 6.970000E+00
-3.441248E+03, 1.153870E+05,-1.319505E-01, 3.826830E-01, 6.980000E+00
-3.430817E+03, 1.155532E+05,-1.320303E-01, 3.918977E-01, 6.990000E+00
-3.419890E+03, 1.157194E+05,-1.320996E-01, 4.012306E-01, 7.000000E+00
-3.408451E+03, 1.158856E+05,-1.321584E-01, 4.107283E-01, 7.010000E+00
-3.396486E+03, 1.160517E+05,-1.322071E-01, 4.204161E-01, 7.020000E+00
-3.383984E+03, 1.162178E+05,-1.322466E-01, 4.302962E-01, 7.030000E+00
-3.370933E+03, 1.163839E+05,-1.322785E-01, 4.403478E-01, 7.040000E+00
-3.357325E+03, 1.165499E+05,-1.323047E-01, 4.505281E-01, 7.050000E+00
-3.343151E+03, 1.167158E+05,-1.323272E-01, 4.607732E-01, 7.060000E+00
-3.328405E+03, 1.168817E+05,-1.323485E-01, 4.710005E-01, 7.070000E+00
-3.313081E+03, 1.170475E+05,-1.323709E-01, 4.811096E-01, 7.080000E+00
-3.297177E+03, 1.172133E+05,-1.323968E-01, 4.909842E-01, 7.090000E+00
-3.280689E+03, 1.173791E+05,-1.324283E-01, 5.004932E-01, 7.100000E+00
-3.263618E+03, 1.175447E+05,-1.324671E-01, 5.094926E-01, 7.110000E+00
-3.245965E+03, 1.177103E+05,-1.325148E-01, 5.178257E-01, 7.120000E+00
-3.227734E+03, 1.178759E+05,-1.325723E-01, 5.253254E-01, 7.130000E+00
-3.208929E+03, 1.180414E+05,-1.326401E-01, 5.318144E-01, 7.140000E+00
-3.189558E+03, 1.182068E+05,-1.327183E-01, 5.371072E-01, 7.150000E+00
-3.169631E+03, 1.183722E+05,-1.328066E-01, 5.410117E-01, 7.160000E+00
-3.149161E+03, 1.185375E+05,-1.329050E-01, 5.433312E-01, 7.170000E+00
-3.128162E+03, 1.187028E+05,-1.330143E-01, 5.438658E-01, 7.180000E+00
-3.106651E+03, 1.188680E+05,-1.331356E-01, 5.424171E-01, 7.190000E+00
-3.084649E+03, 1.190332E+05,-1.332705E-01, 5.387952E-01, 7.200000E+00
-3.062176E+03, 1.191983E+05,-1.334203E-01, 5.328281E-01, 7.210000E+00
-3.039256E+03, 1.193633E+05,-1.335855E-01, 5.243709E-01, 7.220000E+00
-3.015912E+03, 1.195283E+05,-1.337663E-01, 5.133130E-01, 7.230000E+00
-2.992168E+03, 1.196933E+05,-1.339623E-01, 4.995858E-01, 7.240000E+00
-2.968049E+03, 1.198582E+05,-1.341701E-01, 4.831674E-01, 7.250000E+00
-2.943576E+03, 1.200231E+05,-1.343838E-01, 4.640900E-01, 7.260000E+00
-2.918770E+03, 1.201879E+05,-1.345963E-01, 4.424464E-01, 7.270000E+00
-2.893651E+03, 1.203527E+05,-1.348009E-01, 4.183968E-01, 7.280000E+00
-2.868235E+03, 1.205174E+05,-1.349916E-01, 3.921662E-01, 7.290000E+00
-2.842537E+03, 1.206821E+05,-1.351625E-01, 3.640359E-01, 7.300000E+00
-2.816570E+03, 1.208468E+05,-1.353087E-01, 3.343341E-01, 7.310000E+00
-2.790344E+03, 1.210114E+05,-1.354263E-01, 3.034278E-01, 7.320000E+00
-2.763867E+03, 1.211759E+05,-1.355126E-01, 2.717154E-01, 7.330000E+00
-2.737147E+03, 1.213405E+05,-1.355663E-01, 2.396163E-01, 7.340000E+00
-2.710191E+03, 1.215050E+05,-1.355872E-01, 2.075600E-01, 7.350000E+00
-2.683002E+03, 1.216694E+05,-1.355767E-01, 1.759753E-01, 7.360000E+00
-2.655586E+03, 1.218338E+05,-1.355369E-01, 1.452799E-01, 7.370000E+00
-2.627948E+03, 1.219982E+05,-1.354710E-01, 1.158705E-01, 7.380000E+00
-2.600090E+03, 1.221625E+05,-1.353826E-01, 8.811413E-02, 7.390000E+00
-2.572017E+03, 1.223268E+05,-1.352757E-01, 6.233992E-02, 7.400000E+00
-2.543735E+03, 1.224911E+05,-1.351543E-01, 3.883220E-02, 7.410000E+00
-2.515247E+03, 1.226553E+05,-1.350223E-01, 1.782458E-02, 7.420000E+00
-2.486561E+03, 1.228195E+05,-1.348836E-01,-5.045662E-04, 7.430000E+00
-2.457682E+03, 1.229837E+05,-1.347415E-01,-1.603483E-02, 7.440000E+00
-2.428620E+03, 1.231478E+05,-1.345994E-01,-2.870378E-02, 7.450000E+00
-2.399383E+03, 1.233119E+05,-1.344598E-01,-3.850991E-02, 7.460000E+00
-2.369982E+03, 1.234760E+05,-1.343243E-01,-4.551808E-02, 7.470000E+00
-2.340428E+03, 1.236400E+05,-1.341932E-01,-4.986233E-02, 7.480000E+00
-2.310736E+03, 1.238041E+05,-1.340666E-01,-5.174109E-02, 7.490000E+00
-2.280919E+03, 1.239680E+05,-1.339436E-01,-5.140624E-02, 7.500000E+00
-2.250995E+03, 1.241320E+05,-1.338217E-01,-4.915362E-02, 7.510000E+00
-2.220980E+03, 1.242960E+05,-1.336969E-01,-4.531354E-02, 7.520000E+00
-2.190895E+03, 1.244599E+05,-1.335649E-01,-4.024172E-02, 7.530000E+00
-2.160757E+03, 1.246239E+05,-1.334222E-01,-3.431016E-02, 7.540000E+00
-2.130587E+03, 1.247878E+05,-1.332661E-01,-2.789837E-02, 7.550000E+00
-2.100405E+03, 1.249517E+05,-1.330944E-01,-2.138339E-02, 7.560000E+00
-2.070229E+03, 1.251156E+05,-1.329052E-01,-1.513029E-02, 7.570000E+00
-2.040079E+03, 1.252796E+05,-1.326967E-01,-9.483764E-03, 7.580000E+00
-2.009973E+03, 1.254435E+05,-1.324678E-01,-4.760958E-03, 7.590000E+00
-1.979930E+03, 1.256074E+05,-1.322183E-01,-1.245243E-03, 7.600000E+00
-1.949968E+03, 1.257714E+05,-1.319487E-01, 8.182820E-04, 7.610000E+00
-1.920102E+03, 1.259353E+05,-1.316604E-01, 1.225868E-03, 7.620000E+00
-1.890349E+03, 1.260993E+05,-1.313550E-01,-1.828926E-04, 7.630000E+00
-1.860723E+03, 1.262633E+05,-1.310344E-01,-3.523250E-03, 7.640000E+00
-1.831241E+03, 1.264273E+05,-1.306996E-01,-8.868986E-03, 7.650000E+00
-1.801916E+03, 1.265914E+05,-1.303510E-01,-1.625680E-02, 7.660000E+00
-1.772760E+03, 1.267555E+05,-1.299895E-01,-2.568527E-02, 7.670000E+00
-1.743788E+03, 1.269196E+05,-1.296177E-01,-3.710962E-02, 7.680000E+00
-1.715010E+03, 1.270837E+05,-1.292389E-01,-5.044249E-02, 7.690000E+00
-1.686439E+03, 1.272479E+05,-1.288565E-01,-6.555852E-02, 7.700000E+00
-1.658084E+03, 1.274121E+05,-1.284737E-01,-8.230033E-02, 7.710000E+00
-1.629958E+03, 1.275764E+05,-1.280939E-01,-1.004828E-01, 7.720000E+00
-1.602071E+03, 1.277406E+05,-1.277204E-01,-1.199481E-01, 7.730000E+00
-1.574438E+03, 1.279050E+05,-1.273553E-01,-1.404998E-01, 7.740000E+00
-1.547070E+03, 1.280694E+05,-1.270017E-01,-1.619214E-01, 7.750000E+00
-1.519977E+03, 1.282338E+05,-1.266631E-01,-1.839666E-01, 7.760000E+00
-1.493167E+03, 1.283983E+05,-1.263431E-01,-2.063588E-01, 7.770000E+00
-1.466645E+03, 1.285628E+05,-1.260457E-01,-2.287957E-01, 7.780000E+00
-1.440415E+03, 1.287274E+05,-1.257742E-01,-2.509557E-01, 7.790000E+00
-1.414480E+03, 1.288920E+05,-1.255315E-01,-2.725052E-01, 7.800000E+00
-1.388838E+03, 1.290567E+05,-1.253198E-01,-2.931067E-01, 7.810000E+00
-1.363489E+03, 1.292214E+05,-1.251398E-01,-3.124269E-01, 7.820000E+00
-1.338429E+03, 1.293862E+05,-1.249911E-01,-3.301444E-01, 7.830000E+00
-1.313660E+03, 1.295511E+05,-1.248715E-01,-3.460326E-01, 7.840000E+00
-1.289184E+03, 1.297159E+05,-1.247771E-01,-3.599027E-01, 7.850000E+00
-1.265006E+03, 1.298809E+05,-1.247035E-01,-3.716221E-01, 7.860000E+00
-1.241129E+03, 1.300458E+05,-1.246468E-01,-3.811039E-01, 7.870000E+00
-1.217558E+03, 1.302109E+05,-1.246033E-01,-3.883013E-01, 7.880000E+00
-1.194295E+03, 1.303759E+05,-1.245708E-01,-3.932056E-01, 7.890000E+00
-1.171347E+03, 1.305410E+05,-1.245491E-01,-3.958432E-01, 7.900000E+00
-1.148715E+03, 1.307062E+05,-1.245393E-01,-3.962753E-01, 7.910000E+00
-1.126406E+03, 1.308714E+05,-1.245435E-01,-3.945978E-01, 7.920000E+00
-1.104421E+03, 1.310366E+05,-1.245642E-01,-3.909404E-01, 7.930000E+00
-1.082766E+03, 1.312019E+05,-1.246037E-01,-3.854626E-01, 7.940000E+00
-1.061444E+03, 1.313673E+05,-1.246645E-01,-3.783487E-01, 7.950000E+00
-1.040458E+03, 1.315326E+05,-1.247484E-01,-3.698008E-01, 7.960000E+00
-1.019812E+03, 1.316981E+05,-1.248561E-01,-3.600329E-01, 7.970000E+00
-9.995100E+02, 1.318635E+05,-1.249875E-01,-3.492674E-01, 7.980000E+00
-9.795538E+02, 1.320290E+05,-1.251423E-01,-3.377324E-01, 7.990000E+00
-9.599465E+02, 1.321946E+05,-1.253202E-01,-3.256579E-01, 8.000000E+00
-9.406900E+02, 1.323602E+05,-1.255206E-01,-3.132717E-01, 8.010000E+00
-9.217860E+02, 1.325258E+05,-1.257430E-01,-3.007933E-01, 8.020000E+00
-9.032357E+02, 1.326915E+05,-1.259862E-01,-2.884297E-01, 8.030000E+00
-8.850395E+02, 1.328572E+05,-1.262489E-01,-2.763718E-01, 8.040000E+00
-8.671975E+02, 1.330229E+05,-1.265296E-01,-2.647941E-01, 8.050000E+00
-8.497092E+02, 1.331887E+05,-1.268266E-01,-2.538541E-01, 8.060000E+00
-8.325742E+02, 1.333545E+05,-1.271381E-01,-2.436917E-01, 8.070000E+00
-8.157916E+02, 1.335204E+05,-1.274623E-01,-2.344291E-01, 8.080000E+00
-7.993606E+02, 1.336863E+05,-1.277972E-01,-2.261699E-01, 8.090000E+00
-7.832802E+02, 1.338522E+05,-1.281407E-01,-2.189980E-01, 8.100000E+00
-7.675494E+02, 1.340182E+05,-1.284909E-01,-2.129774E-01, 8.110000E+00
-7.521668E+02, 1.341842E+05,-1.288456E-01,-2.081510E-01, 8.120000E+00
-7.371312E+02, 1.343502E+05,-1.292030E-01,-2.045400E-01, 8.130000E+00
-7.224411E+02, 1.345162E+05,-1.295610E-01,-2.021440E-01, 8.140000E+00
-7.080947E+02, 1.346823E+05,-1.299181E-01,-2.009412E-01, 8.150000E+00
-6.940902E+02, 1.348484E+05,-1.302727E-01,-2.008889E-01, 8.160000E+00
-6.804254E+02, 1.350146E+05,-1.306238E-01,-2.019245E-01, 8.170000E+00
-6.670977E+02, 1.351808E+05,-1.309705E-01,-2.039671E-01, 8.180000E+00
-6.541044E+02, 1.353470E+05,-1.313118E-01,-2.069193E-01, 8.190000E+00
-6.414425E+02, 1.355132E+05,-1.316468E-01,-2.106685E-01, 8.200000E+00
-6.291083E+02, 1.356794E+05,-1.319746E-01,-2.150886E-01, 8.210000E+00
-6.170983E+02, 1.358457E+05,-1.322941E-01,-2.200426E-01, 8.220000E+00
-6.054083E+02, 1.360120E+05,-1.326043E-01,-2.253844E-01, 8.230000E+00
-5.940339E+02, 1.361783E+05,-1.329043E-01,-2.309625E-01, 8.240000E+00
-5.829703E+02, 1.363447E+05,-1.331930E-01,-2.366219E-01, 8.250000E+00
-5.722124E+02, 1.365110E+05,-1.334694E-01,-2.422073E-01, 8.260000E+00
-5.617548E+02, 1.366774E+05,-1.337321E-01,-2.475653E-01, 8.270000E+00
-5.515919E+02, 1.368438E+05,-1.339801E-01,-2.525475E-01, 8.280000E+00
-5.417177E+02, 1.370102E+05,-1.342120E-01,-2.570123E-01, 8.290000E+00
-5.321261E+02, 1.371767E+05,-1.344266E-01,-2.608278E-01, 8.300000E+00
-5.228106E+02, 1.373431E+05,-1.346224E-01,-2.638733E-01, 8.310000E+00
-5.137647E+02, 1.375096E+05,-1.347983E-01,-2.660417E-01, 8.320000E+00
-5.049816E+02, 1.376761E+05,-1.349528E-01,-2.672409E-01, 8.330000E+00
-4.964545E+02, 1.378425E+05,-1.350847E-01,-2.673945E-01, 8.340000E+00
-4.881764E+02, 1.380091E+05,-1.351927E-01,-2.664431E-01, 8.350000E+00
-4.801401E+02, 1.381756E+05,-1.352750E-01,-2.643440E-01, 8.360000E+00
-4.723388E+02, 1.383421E+05,-1.353305E-01,-2.610720E-01, 8.370000E+00
-4.647652E+02, 1.385086E+05,-1.353581E-01,-2.566202E-01, 8.380000E+00
-4.574124E+02, 1.386752E+05,-1.353571E-01,-2.510010E-01, 8.390000E+00
-4.502733E+02, 1.388417E+05,-1.353268E-01,-2.442458E-01, 8.400000E+00
-4.433411E+02, 1.390083E+05,-1.352670E-01,-2.364054E-01, 8.410000E+00
-4.366091E+02, 1.391749E+05,-1.351776E-01,-2.275486E-01, 8.420000E+00
-4.300706E+02, 1.393415E+05,-1.350588E-01,-2.177611E-01, 8.430000E+00
-4.237193E+02, 1.395080E+05,-1.349109E-01,-2.071433E-01, 8.440000E+00
-4.175490E+02, 1.396746E+05,-1.347346E-01,-1.958091E-01, 8.450000E+00
-4.115536E+02, 1.398412E+05,-1.345307E-01,-1.838833E-01, 8.460000E+00
-4.057275E+02, 1.400078E+05,-1.343002E-01,-1.714994E-01, 8.470000E+00
-4.000650E+02, 1.401745E+05,-1.340443E-01,-1.587975E-01, 8.480000E+00
-3.945608E+02, 1.403411E+05,-1.337644E-01,-1.459215E-01, 8.490000E+00
-3.892098E+02, 1.405077E+05,-1.334618E-01,-1.330170E-01, 8.500000E+00
-3.840071E+02, 1.406743E+05,-1.331381E-01,-1.202285E-01, 8.510000E+00
-3.789481E+02, 1.408410E+05,-1.327947E-01,-1.076973E-01, 8.520000E+00
-3.740283E+02, 1.410076E+05,-1.324332E-01,-9.555929E-02, 8.530000E+00
-3.692434E+02, 1.411742E+05,-1.320554E-01,-8.394297E-02, 8.540000E+00
-3.645896E+02, 1.413409E+05,-1.316627E-01,-7.296762E-02, 8.550000E+00
-3.600629E+02, 1.415075E+05,-1.312571E-01,-6.274168E-02, 8.560000E+00
-3.556597E+02, 1.416742E+05,-1.308402E-01,-5.336132E-02, 8.570000E+00
-3.513766E+02, 1.418408E+05,-1.304141E-01,-4.490904E-02, 8.580000E+00
-3.472102E+02, 1.420075E+05,-1.299809E-01,-3.745247E-02, 8.590000E+00
-3.431574E+02, 1.421741E+05,-1.295427E-01,-3.104329E-02, 8.600000E+00
-3.392152E+02, 1.423408E+05,-1.291021E-01,-2.571642E-02, 8.610000E+00
-3.353807E+02, 1.425075E+05,-1.286614E-01,-2.148961E-02, 8.620000E+00
-3.316511E+02, 1.426741E+05,-1.282231E-01,-1.836336E-02, 8.630000E+00
-3.280238E+02, 1.428408E+05,-1.277896E-01,-1.632096E-02, 8.640000E+00
-3.244960E+02, 1.430075E+05,-1.273638E-01,-1.532924E-02, 8.650000E+00
-3.210654E+02, 1.431741E+05,-1.269480E-01,-1.533954E-02, 8.660000E+00
-3.177294E+02, 1.433408E+05,-1.265446E-01,-1.628915E-02, 8.670000E+00
-3.144856E+02, 1.435075E+05,-1.261556E-01,-1.810332E-02, 8.680000E+00
-3.113317E+02, 1.436742E+05,-1.257829E-01,-2.069741E-02, 8.690000E+00
-3.082654E+02, 1.438408E+05,-1.254281E-01,-2.397846E-02, 8.700000E+00
-3.052845E+02, 1.440075E+05,-1.250928E-01,-2.784656E-02, 8.710000E+00
-3.023868E+02, 1.441742E+05,-1.247783E-01,-3.219620E-02, 8.720000E+00
-2.995701E+02, 1.443409E+05,-1.244860E-01,-3.691808E-02, 8.730000E+00
-2.968322E+02, 1.445076E+05,-1.242167E-01,-4.190090E-02, 8.740000E+00
-2.941712E+02, 1.446742E+05,-1.239713E-01,-4.703319E-02, 8.750000E+00
-2.915848E+02, 1.448409E+05,-1.237504E-01,-5.220506E-02, 8.760000E+00
-2.890711E+02, 1.450076E+05,-1.235544E-01,-5.730985E-02, 8.770000E+00
-2.866281E+02, 1.451743E+05,-1.233835E-01,-6.224554E-02, 8.780000E+00
-2.842536E+02, 1.453410E+05,-1.232379E-01,-6.691618E-02, 8.790000E+00
-2.819459E+02, 1.455077E+05,-1.231174E-01,-7.123311E-02, 8.800000E+00
-2.797029E+02, 1.456744E+05,-1.230220E-01,-7.511603E-02, 8.810000E+00
-2.775227E+02, 1.458410E+05,-1.229513E-01,-7.849396E-02, 8.820000E+00
-2.754035E+02, 1.460077E+05,-1.229050E-01,-8.130606E-02, 8.830000E+00
-2.733435E+02, 1.461744E+05,-1.228826E-01,-8.350224E-02, 8.840000E+00
-2.713409E+02, 1.463411E+05,-1.228835E-01,-8.504357E-02, 8.850000E+00
-2.693939E+02, 1.465078E+05,-1.229072E-01,-8.590255E-02, 8.860000E+00
-2.675008E+02, 1.466745E+05,-1.229530E-01,-8.606303E-02, 8.870000E+00
-2.656601E+02, 1.468412E+05,-1.230204E-01,-8.551998E-02, 8.880000E+00
-2.638701E+02, 1.470079E+05,-1.231086E-01,-8.428001E-02, 8.890000E+00
-2.621247E+02, 1.471746E+05,-1.232173E-01,-8.228463E-02, 8.900000E+00
-2.604152E+02, 1.473413E+05,-1.233461E-01,-7.948972E-02, 8.910000E+00
-2.587337E+02, 1.475080E+05,-1.234945E-01,-7.586091E-02, 8.920000E+00
-2.570735E+02, 1.476747E+05,-1.236621E-01,-7.139093E-02, 8.930000E+00
-2.554296E+02, 1.478414E+05,-1.238481E-01,-6.610567E-02, 8.940000E+00
-2.537983E+02, 1.480081E+05,-1.240515E-01,-6.006319E-02, 8.950000E+00
-2.521772E+02, 1.481747E+05,-1.242711E-01,-5.335024E-02, 8.960000E+00
-2.505652E+02, 1.483414E+05,-1.245056E-01,-4.607776E-02, 8.970000E+00
-2.489624E+02, 1.485081E+05,-1.247534E-01,-3.837584E-02, 8.980000E+00
-2.473694E+02, 1.486748E+05,-1.250130E-01,-3.038860E-02, 8.990000E+00
-2.457875E+02, 1.488415E+05,-1.252829E-01,-2.226901E-02, 9.000000E+00
-2.442187E+02, 1.490082E+05,-1.255614E-01,-1.417403E-02, 9.010000E+00
-2.426652E+02, 1.491749E+05,-1.258466E-01,-6.260072E-03, 9.020000E+00
-2.411294E+02, 1.493416E+05,-1.261366E-01, 1.321125E-03, 9.030000E+00
-2.396137E+02, 1.495083E+05,-1.264295E-01, 8.426233E-03, 9.040000E+00
-2.381207E+02, 1.496750E+05,-1.267236E-01, 1.492363E-02, 9.050000E+00
-2.366528E+02, 1.498417E+05,-1.270170E-01, 2.069625E-02, 9.060000E+00
-2.352121E+02, 1.500084E+05,-1.273081E-01, 2.564403E-02, 9.070000E+00
-2.338006E+02, 1.501751E+05,-1.275955E-01, 2.968585E-02, 9.080000E+00
-2.324200E+02, 1.503418E+05,-1.278779E-01, 3.276090E-02, 9.090000E+00
-2.310718E+02, 1.505085E+05,-1.281544E-01, 3.482959E-02, 9.100000E+00
-2.297569E+02, 1.506751E+05,-1.284243E-01, 3.587369E-02, 9.110000E+00
-2.284760E+02, 1.508418E+05,-1.286872E-01, 3.589603E-02, 9.120000E+00
-2.272295E+02, 1.510085E+05,-1.289431E-01, 3.492024E-02, 9.130000E+00
-2.260175E+02, 1.511752E+05,-1.291919E-01, 3.298981E-02, 9.140000E+00
-2.248396E+02, 1.513419E+05,-1.294333E-01, 3.016583E-02, 9.150000E+00
-2.236952E+02, 1.515086E+05,-1.296671E-01, 2.652498E-02, 9.160000E+00
-2.225833E+02, 1.516753E+05,-1.298925E-01, 2.215798E-02, 9.170000E+00
-2.215029E+02, 1.518420E+05,-1.301092E-01, 1.716774E-02, 9.180000E+00
-2.204526E+02, 1.520087E+05,-1.303163E-01, 1.166708E-02, 9.190000E+00
-2.194308E+02, 1.521754E+05,-1.305134E-01, 5.776207E-03, 9.200000E+00
-2.184359E+02, 1.523421E+05,-1.306998E-01,-3.799560E-04, 9.210000E+00
-2.174661E+02, 1.525088E+05,-1.308748E-01,-6.674408E-03, 9.220000E+00
-2.165195E+02, 1.526755E+05,-1.310376E-01,-1.298066E-02, 9.230000E+00
-2.155942E+02, 1.528422E+05,-1.311875E-01,-1.917516E-02, 9.240000E+00
-2.146883E+02, 1.530089E+05,-1.313237E-01,-2.513959E-02, 9.250000E+00
-2.137999E+02, 1.531756E+05,-1.314456E-01,-3.076294E-02, 9.260000E+00
-2.129271E+02, 1.533423E+05,-1.315524E-01,-3.594339E-02, 9.270000E+00
-2.120683E+02, 1.535089E+05,-1.316438E-01,-4.058996E-02, 9.280000E+00
-2.112216E+02, 1.536756E+05,-1.317191E-01,-4.462393E-02, 9.290000E+00
-2.103857E+02, 1.538423E+05,-1.317781E-01,-4.797994E-02, 9.300000E+00
-2.095591E+02, 1.540090E+05,-1.318207E-01,-5.060685E-02, 9.310000E+00
-2.087405E+02, 1.541757E+05,-1.318469E-01,-5.246824E-02, 9.320000E+00
-2.079287E+02, 1.543424E+05,-1.318567E-01,-5.354256E-02, 9.330000E+00
