A,B,C,D,E
-1.974288E+05,1.210145E+05,-1.286605E-01,-2.204424E-01,2.389000E+01
-1.974646E+05,1.208536E+05,-1.286721E-01,-2.204499E-01,2.390000E+01
-1.975001E+05,1.206927E+05,-1.286829E-01,-2.204572E-01,2.391000E+01
-1.975353E+05,1.205316E+05,-1.286929E-01,-2.204645E-01,2.392000E+01
-1.975703E+05,1.203706E+05,-1.287021E-01,-2.204717E-01,2.393000E+01
-1.976050E+05,1.202094E+05,-1.287104E-01,-2.204789E-01,2.394000E+01
-1.976394E+05,1.200482E+05,-1.287178E-01,-2.204860E-01,2.395000E+01
-1.976736E+05,1.198870E+05,-1.287244E-01,-2.204930E-01,2.396000E+01
-1.977075E+05,1.197257E+05,-1.287301E-01,-2.204999E-01,2.397000E+01
-1.977411E+05,1.195643E+05,-1.287350E-01,-2.205068E-01,2.398000E+01
-1.977745E+05,1.194029E+05,-1.287391E-01,-2.205136E-01,2.399000E+01
-1.978076E+05,1.192414E+05,-1.287423E-01,-2.205204E-01,2.400000E+01
-1.978404E+05,1.190798E+05,-1.287447E-01,-2.205271E-01,2.401000E+01
-1.978730E+05,1.189182E+05,-1.287463E-01,-2.205338E-01,2.402000E+01
-1.979053E+05,1.187566E+05,-1.287471E-01,-2.205405E-01,2.403000E+01
-1.979373E+05,1.185949E+05,-1.287472E-01,-2.205471E-01,2.404000E+01
-1.979691E+05,1.184331E+05,-1.287466E-01,-2.205536E-01,2.405000E+01
-1.980006E+05,1.182713E+05,-1.287453E-01,-2.205602E-01,2.406000E+01
-1.980318E+05,1.181094E+05,-1.287433E-01,-2.205668E-01,2.407000E+01
-1.980628E+05,1.179475E+05,-1.287408E-01,-2.205733E-01,2.408000E+01
-1.980935E+05,1.177855E+05,-1.287376E-01,-2.205799E-01,2.409000E+01
-1.981239E+05,1.176234E+05,-1.287339E-01,-2.205864E-01,2.410000E+01
-1.981541E+05,1.174613E+05,-1.287297E-01,-2.205930E-01,2.411000E+01
-1.981840E+05,1.172992E+05,-1.287250E-01,-2.205996E-01,2.412000E+01
-1.982136E+05,1.171370E+05,-1.287199E-01,-2.206062E-01,2.413000E+01
-1.982430E+05,1.169748E+05,-1.287144E-01,-2.206129E-01,2.414000E+01
-1.982721E+05,1.168125E+05,-1.287086E-01,-2.206196E-01,2.415000E+01
-1.983009E+05,1.166501E+05,-1.287025E-01,-2.206263E-01,2.416000E+01
-1.983295E+05,1.164877E+05,-1.286961E-01,-2.206331E-01,2.417000E+01
-1.983578E+05,1.163253E+05,-1.286896E-01,-2.206399E-01,2.418000E+01
-1.983858E+05,1.161628E+05,-1.286829E-01,-2.206467E-01,2.419000E+01
-1.984135E+05,1.160002E+05,-1.286762E-01,-2.206536E-01,2.420000E+01
-1.984410E+05,1.158376E+05,-1.286694E-01,-2.206606E-01,2.421000E+01
-1.984683E+05,1.156750E+05,-1.286625E-01,-2.206676E-01,2.422000E+01
-1.984952E+05,1.155123E+05,-1.286558E-01,-2.206746E-01,2.423000E+01
-1.985219E+05,1.153495E+05,-1.286491E-01,-2.206817E-01,2.424000E+01
-1.985483E+05,1.151868E+05,-1.286425E-01,-2.206888E-01,2.425000E+01
-1.985745E+05,1.150239E+05,-1.286362E-01,-2.206960E-01,2.426000E+01
-1.986003E+05,1.148611E+05,-1.286300E-01,-2.207032E-01,2.427000E+01
-1.986260E+05,1.146981E+05,-1.286241E-01,-2.207104E-01,2.428000E+01
-1.986513E+05,1.145352E+05,-1.286185E-01,-2.207176E-01,2.429000E+01
-1.986764E+05,1.143722E+05,-1.286132E-01,-2.207249E-01,2.430000E+01
-1.987012E+05,1.142091E+05,-1.286083E-01,-2.207322E-01,2.431000E+01
-1.987257E+05,1.140460E+05,-1.286038E-01,-2.207395E-01,2.432000E+01
-1.987500E+05,1.138829E+05,-1.285997E-01,-2.207468E-01,2.433000E+01
-1.987740E+05,1.137197E+05,-1.285960E-01,-2.207542E-01,2.434000E+01
-1.987977E+05,1.135564E+05,-1.285929E-01,-2.207615E-01,2.435000E+01
-1.988212E+05,1.133932E+05,-1.285903E-01,-2.207688E-01,2.436000E+01
-1.988443E+05,1.132299E+05,-1.285882E-01,-2.207762E-01,2.437000E+01
-1.988673E+05,1.130665E+05,-1.285866E-01,-2.207835E-01,2.438000E+01
-1.988899E+05,1.129031E+05,-1.285856E-01,-2.207908E-01,2.439000E+01
-1.989123E+05,1.127397E+05,-1.285852E-01,-2.207981E-01,2.440000E+01
-1.989344E+05,1.125762E+05,-1.285854E-01,-2.208054E-01,2.441000E+01
-1.989563E+05,1.124127E+05,-1.285862E-01,-2.208127E-01,2.442000E+01
-1.989778E+05,1.122492E+05,-1.285876E-01,-2.208199E-01,2.443000E+01
-1.989991E+05,1.120856E+05,-1.285896E-01,-2.208271E-01,2.444000E+01
-1.990202E+05,1.119220E+05,-1.285922E-01,-2.208344E-01,2.445000E+01
-1.990409E+05,1.117583E+05,-1.285954E-01,-2.208415E-01,2.446000E+01
-1.990614E+05,1.115946E+05,-1.285992E-01,-2.208487E-01,2.447000E+01
-1.990816E+05,1.114309E+05,-1.286036E-01,-2.208559E-01,2.448000E+01
-1.991016E+05,1.112671E+05,-1.286087E-01,-2.208630E-01,2.449000E+01
-1.991213E+05,1.111033E+05,-1.286142E-01,-2.208701E-01,2.450000E+01
-1.991407E+05,1.109395E+05,-1.286204E-01,-2.208772E-01,2.451000E+01
-1.991598E+05,1.107756E+05,-1.286271E-01,-2.208843E-01,2.452000E+01
-1.991787E+05,1.106117E+05,-1.286343E-01,-2.208914E-01,2.453000E+01
-1.991973E+05,1.104477E+05,-1.286421E-01,-2.208984E-01,2.454000E+01
-1.992156E+05,1.102837E+05,-1.286503E-01,-2.209055E-01,2.455000E+01
-1.992337E+05,1.101197E+05,-1.286590E-01,-2.209125E-01,2.456000E+01
-1.992514E+05,1.099557E+05,-1.286682E-01,-2.209195E-01,2.457000E+01
-1.992690E+05,1.097916E+05,-1.286777E-01,-2.209265E-01,2.458000E+01
-1.992862E+05,1.096275E+05,-1.286877E-01,-2.209336E-01,2.459000E+01
-1.993032E+05,1.094634E+05,-1.286980E-01,-2.209406E-01,2.460000E+01
-1.993199E+05,1.092992E+05,-1.287087E-01,-2.209476E-01,2.461000E+01
-1.993363E+05,1.091350E+05,-1.287196E-01,-2.209546E-01,2.462000E+01
-1.993525E+05,1.089708E+05,-1.287308E-01,-2.209617E-01,2.463000E+01
-1.993684E+05,1.088065E+05,-1.287423E-01,-2.209687E-01,2.464000E+01
-1.993840E+05,1.086423E+05,-1.287539E-01,-2.209757E-01,2.465000E+01
-1.993993E+05,1.084779E+05,-1.287657E-01,-2.209828E-01,2.466000E+01
-1.994144E+05,1.083136E+05,-1.287777E-01,-2.209898E-01,2.467000E+01
-1.994292E+05,1.081492E+05,-1.287897E-01,-2.209969E-01,2.468000E+01
-1.994437E+05,1.079848E+05,-1.288019E-01,-2.210040E-01,2.469000E+01
-1.994580E+05,1.078204E+05,-1.288140E-01,-2.210110E-01,2.470000E+01
-1.994720E+05,1.076560E+05,-1.288262E-01,-2.210181E-01,2.471000E+01
-1.994857E+05,1.074915E+05,-1.288383E-01,-2.210252E-01,2.472000E+01
-1.994991E+05,1.073270E+05,-1.288504E-01,-2.210323E-01,2.473000E+01
-1.995123E+05,1.071625E+05,-1.288624E-01,-2.210395E-01,2.474000E+01
-1.995252E+05,1.069979E+05,-1.288742E-01,-2.210466E-01,2.475000E+01
-1.995378E+05,1.068333E+05,-1.288859E-01,-2.210537E-01,2.476000E+01
-1.995502E+05,1.066688E+05,-1.288974E-01,-2.210609E-01,2.477000E+01
-1.995623E+05,1.065041E+05,-1.289087E-01,-2.210680E-01,2.478000E+01
-1.995741E+05,1.063395E+05,-1.289198E-01,-2.210751E-01,2.479000E+01
-1.995856E+05,1.061748E+05,-1.289306E-01,-2.210823E-01,2.480000E+01
-1.995969E+05,1.060101E+05,-1.289411E-01,-2.210894E-01,2.481000E+01
-1.996079E+05,1.058454E+05,-1.289513E-01,-2.210966E-01,2.482000E+01
-1.996186E+05,1.056807E+05,-1.289612E-01,-2.211037E-01,2.483000E+01
-1.996291E+05,1.055160E+05,-1.289708E-01,-2.211108E-01,2.484000E+01
-1.996392E+05,1.053512E+05,-1.289800E-01,-2.211180E-01,2.485000E+01
-1.996492E+05,1.051864E+05,-1.289888E-01,-2.211251E-01,2.486000E+01
-1.996588E+05,1.050216E+05,-1.289972E-01,-2.211322E-01,2.487000E+01
-1.996682E+05,1.048568E+05,-1.290052E-01,-2.211393E-01,2.488000E+01
-1.996772E+05,1.046919E+05,-1.290128E-01,-2.211464E-01,2.489000E+01
-1.996861E+05,1.045271E+05,-1.290200E-01,-2.211535E-01,2.490000E+01
-1.996946E+05,1.043622E+05,-1.290267E-01,-2.211606E-01,2.491000E+01
-1.997029E+05,1.041973E+05,-1.290330E-01,-2.211677E-01,2.492000E+01
-1.997109E+05,1.040324E+05,-1.290389E-01,-2.211748E-01,2.493000E+01
-1.997186E+05,1.038675E+05,-1.290444E-01,-2.211818E-01,2.494000E+01
-1.997261E+05,1.037025E+05,-1.290494E-01,-2.211888E-01,2.495000E+01
-1.997332E+05,1.035376E+05,-1.290540E-01,-2.211959E-01,2.496000E+01
-1.997401E+05,1.033726E+05,-1.290581E-01,-2.212029E-01,2.497000E+01
-1.997468E+05,1.032076E+05,-1.290619E-01,-2.212099E-01,2.498000E+01
-1.997531E+05,1.030426E+05,-1.290652E-01,-2.212169E-01,2.499000E+01
-1.997592E+05,1.028776E+05,-1.290681E-01,-2.212239E-01,2.500000E+01
-1.997651E+05,1.027126E+05,-1.290706E-01,-2.212309E-01,2.501000E+01
-1.997706E+05,1.025476E+05,-1.290728E-01,-2.212379E-01,2.502000E+01
-1.997759E+05,1.023825E+05,-1.290746E-01,-2.212448E-01,2.503000E+01
-1.997809E+05,1.022175E+05,-1.290760E-01,-2.212518E-01,2.504000E+01
-1.997856E+05,1.020524E+05,-1.290771E-01,-2.212588E-01,2.505000E+01
-1.997901E+05,1.018873E+05,-1.290779E-01,-2.212657E-01,2.506000E+01
-1.997942E+05,1.017222E+05,-1.290784E-01,-2.212727E-01,2.507000E+01
-1.997981E+05,1.015571E+05,-1.290786E-01,-2.212797E-01,2.508000E+01
-1.998018E+05,1.013920E+05,-1.290786E-01,-2.212866E-01,2.509000E+01
-1.998051E+05,1.012269E+05,-1.290783E-01,-2.212936E-01,2.510000E+01
-1.998082E+05,1.010618E+05,-1.290778E-01,-2.213006E-01,2.511000E+01
-1.998110E+05,1.008967E+05,-1.290771E-01,-2.213075E-01,2.512000E+01
-1.998136E+05,1.007315E+05,-1.290763E-01,-2.213145E-01,2.513000E+01
-1.998158E+05,1.005664E+05,-1.290753E-01,-2.213215E-01,2.514000E+01
-1.998178E+05,1.004012E+05,-1.290742E-01,-2.213285E-01,2.515000E+01
-1.998196E+05,1.002361E+05,-1.290730E-01,-2.213355E-01,2.516000E+01
-1.998210E+05,1.000709E+05,-1.290717E-01,-2.213425E-01,2.517000E+01
-1.998222E+05,9.990573E+04,-1.290703E-01,-2.213495E-01,2.518000E+01
-1.998231E+05,9.974056E+04,-1.290690E-01,-2.213565E-01,2.519000E+01
-1.998237E+05,9.957538E+04,-1.290676E-01,-2.213636E-01,2.520000E+01
-1.998241E+05,9.941020E+04,-1.290663E-01,-2.213706E-01,2.521000E+01
-1.998242E+05,9.924501E+04,-1.290650E-01,-2.213777E-01,2.522000E+01
-1.998240E+05,9.907983E+04,-1.290638E-01,-2.213847E-01,2.523000E+01
-1.998235E+05,9.891464E+04,-1.290626E-01,-2.213918E-01,2.524000E+01
-1.998228E+05,9.874945E+04,-1.290616E-01,-2.213989E-01,2.525000E+01
-1.998217E+05,9.858426E+04,-1.290607E-01,-2.214060E-01,2.526000E+01
-1.998205E+05,9.841907E+04,-1.290600E-01,-2.214131E-01,2.527000E+01
-1.998189E+05,9.825387E+04,-1.290594E-01,-2.214202E-01,2.528000E+01
-1.998171E+05,9.808868E+04,-1.290590E-01,-2.214273E-01,2.529000E+01
-1.998150E+05,9.792349E+04,-1.290588E-01,-2.214344E-01,2.530000E+01
-1.998126E+05,9.775830E+04,-1.290589E-01,-2.214415E-01,2.531000E+01
-1.998099E+05,9.759311E+04,-1.290591E-01,-2.214486E-01,2.532000E+01
-1.998070E+05,9.742792E+04,-1.290596E-01,-2.214558E-01,2.533000E+01
-1.998038E+05,9.726273E+04,-1.290604E-01,-2.214629E-01,2.534000E+01
-1.998003E+05,9.709755E+04,-1.290614E-01,-2.214700E-01,2.535000E+01
-1.997966E+05,9.693237E+04,-1.290627E-01,-2.214772E-01,2.536000E+01
-1.997926E+05,9.676719E+04,-1.290643E-01,-2.214843E-01,2.537000E+01
-1.997883E+05,9.660202E+04,-1.290662E-01,-2.214914E-01,2.538000E+01
-1.997837E+05,9.643686E+04,-1.290684E-01,-2.214986E-01,2.539000E+01
-1.997789E+05,9.627169E+04,-1.290709E-01,-2.215057E-01,2.540000E+01
-1.997738E+05,9.610654E+04,-1.290738E-01,-2.215129E-01,2.541000E+01
-1.997684E+05,9.594138E+04,-1.290769E-01,-2.215200E-01,2.542000E+01
-1.997627E+05,9.577624E+04,-1.290803E-01,-2.215272E-01,2.543000E+01
-1.997568E+05,9.561110E+04,-1.290840E-01,-2.215343E-01,2.544000E+01
-1.997506E+05,9.544597E+04,-1.290881E-01,-2.215415E-01,2.545000E+01
-1.997441E+05,9.528085E+04,-1.290924E-01,-2.215486E-01,2.546000E+01
-1.997373E+05,9.511573E+04,-1.290971E-01,-2.215557E-01,2.547000E+01
-1.997303E+05,9.495063E+04,-1.291020E-01,-2.215629E-01,2.548000E+01
-1.997230E+05,9.478553E+04,-1.291073E-01,-2.215700E-01,2.549000E+01
-1.997154E+05,9.462044E+04,-1.291128E-01,-2.215771E-01,2.550000E+01
-1.997076E+05,9.445537E+04,-1.291185E-01,-2.215842E-01,2.551000E+01
-1.996995E+05,9.429030E+04,-1.291246E-01,-2.215914E-01,2.552000E+01
-1.996911E+05,9.412524E+04,-1.291309E-01,-2.215985E-01,2.553000E+01
-1.996824E+05,9.396020E+04,-1.291374E-01,-2.216056E-01,2.554000E+01
-1.996735E+05,9.379516E+04,-1.291441E-01,-2.216127E-01,2.555000E+01
-1.996643E+05,9.363014E+04,-1.291511E-01,-2.216198E-01,2.556000E+01
-1.996548E+05,9.346514E+04,-1.291583E-01,-2.216270E-01,2.557000E+01
-1.996450E+05,9.330014E+04,-1.291656E-01,-2.216341E-01,2.558000E+01
-1.996350E+05,9.313516E+04,-1.291731E-01,-2.216412E-01,2.559000E+01
-1.996247E+05,9.297019E+04,-1.291808E-01,-2.216483E-01,2.560000E+01
-1.996141E+05,9.280524E+04,-1.291886E-01,-2.216554E-01,2.561000E+01
-1.996032E+05,9.264030E+04,-1.291965E-01,-2.216625E-01,2.562000E+01
-1.995921E+05,9.247538E+04,-1.292045E-01,-2.216696E-01,2.563000E+01
-1.995807E+05,9.231047E+04,-1.292126E-01,-2.216767E-01,2.564000E+01
-1.995690E+05,9.214558E+04,-1.292208E-01,-2.216838E-01,2.565000E+01
-1.995571E+05,9.198071E+04,-1.292290E-01,-2.216909E-01,2.566000E+01
-1.995449E+05,9.181585E+04,-1.292373E-01,-2.216980E-01,2.567000E+01
-1.995324E+05,9.165102E+04,-1.292456E-01,-2.217051E-01,2.568000E+01
-1.995196E+05,9.148620E+04,-1.292539E-01,-2.217122E-01,2.569000E+01
-1.995065E+05,9.132139E+04,-1.292621E-01,-2.217193E-01,2.570000E+01
-1.994932E+05,9.115661E+04,-1.292704E-01,-2.217264E-01,2.571000E+01
-1.994796E+05,9.099185E+04,-1.292786E-01,-2.217335E-01,2.572000E+01
-1.994658E+05,9.082710E+04,-1.292867E-01,-2.217406E-01,2.573000E+01
-1.994517E+05,9.066238E+04,-1.292947E-01,-2.217477E-01,2.574000E+01
-1.994372E+05,9.049768E+04,-1.293027E-01,-2.217548E-01,2.575000E+01
-1.994226E+05,9.033300E+04,-1.293105E-01,-2.217619E-01,2.576000E+01
-1.994076E+05,9.016834E+04,-1.293183E-01,-2.217690E-01,2.577000E+01
-1.993924E+05,9.000371E+04,-1.293259E-01,-2.217761E-01,2.578000E+01
-1.993769E+05,8.983909E+04,-1.293333E-01,-2.217832E-01,2.579000E+01
-1.993611E+05,8.967450E+04,-1.293406E-01,-2.217903E-01,2.580000E+01
-1.993451E+05,8.950993E+04,-1.293477E-01,-2.217973E-01,2.581000E+01
-1.993288E+05,8.934539E+04,-1.293547E-01,-2.218044E-01,2.582000E+01
-1.993122E+05,8.918087E+04,-1.293615E-01,-2.218115E-01,2.583000E+01
-1.992953E+05,8.901638E+04,-1.293680E-01,-2.218186E-01,2.584000E+01
-1.992782E+05,8.885191E+04,-1.293744E-01,-2.218257E-01,2.585000E+01
-1.992608E+05,8.868747E+04,-1.293806E-01,-2.218328E-01,2.586000E+01
-1.992431E+05,8.852305E+04,-1.293865E-01,-2.218398E-01,2.587000E+01
-1.992251E+05,8.835866E+04,-1.293923E-01,-2.218469E-01,2.588000E+01
-1.992069E+05,8.819430E+04,-1.293978E-01,-2.218540E-01,2.589000E+01
-1.991884E+05,8.802997E+04,-1.294031E-01,-2.218611E-01,2.590000E+01
-1.991696E+05,8.786566E+04,-1.294082E-01,-2.218681E-01,2.591000E+01
-1.991506E+05,8.770138E+04,-1.294131E-01,-2.218752E-01,2.592000E+01
-1.991313E+05,8.753713E+04,-1.294178E-01,-2.218823E-01,2.593000E+01
-1.991117E+05,8.737291E+04,-1.294222E-01,-2.218893E-01,2.594000E+01
-1.990918E+05,8.720873E+04,-1.294264E-01,-2.218964E-01,2.595000E+01
-1.990717E+05,8.704457E+04,-1.294304E-01,-2.219035E-01,2.596000E+01
-1.990513E+05,8.688044E+04,-1.294342E-01,-2.219105E-01,2.597000E+01
-1.990306E+05,8.671634E+04,-1.294378E-01,-2.219176E-01,2.598000E+01
-1.990097E+05,8.655228E+04,-1.294412E-01,-2.219246E-01,2.599000E+01
-1.989884E+05,8.638824E+04,-1.294444E-01,-2.219317E-01,2.600000E+01
-1.989670E+05,8.622424E+04,-1.294474E-01,-2.219387E-01,2.601000E+01
-1.989452E+05,8.606028E+04,-1.294502E-01,-2.219458E-01,2.602000E+01
-1.989231E+05,8.589634E+04,-1.294529E-01,-2.219528E-01,2.603000E+01
-1.989008E+05,8.573244E+04,-1.294554E-01,-2.219599E-01,2.604000E+01
-1.988783E+05,8.556858E+04,-1.294578E-01,-2.219669E-01,2.605000E+01
-1.988554E+05,8.540475E+04,-1.294600E-01,-2.219740E-01,2.606000E+01
-1.988323E+05,8.524095E+04,-1.294621E-01,-2.219811E-01,2.607000E+01
-1.988089E+05,8.507719E+04,-1.294640E-01,-2.219881E-01,2.608000E+01
-1.987852E+05,8.491347E+04,-1.294659E-01,-2.219952E-01,2.609000E+01
-1.987613E+05,8.474978E+04,-1.294677E-01,-2.220022E-01,2.610000E+01
-1.987371E+05,8.458613E+04,-1.294693E-01,-2.220093E-01,2.611000E+01
-1.987126E+05,8.442252E+04,-1.294709E-01,-2.220163E-01,2.612000E+01
-1.986878E+05,8.425895E+04,-1.294725E-01,-2.220234E-01,2.613000E+01
-1.986628E+05,8.409541E+04,-1.294740E-01,-2.220305E-01,2.614000E+01
-1.986375E+05,8.393192E+04,-1.294754E-01,-2.220375E-01,2.615000E+01
-1.986119E+05,8.376846E+04,-1.294769E-01,-2.220446E-01,2.616000E+01
-1.985861E+05,8.360505E+04,-1.294783E-01,-2.220517E-01,2.617000E+01
-1.985600E+05,8.344167E+04,-1.294797E-01,-2.220587E-01,2.618000E+01
-1.985336E+05,8.327833E+04,-1.294811E-01,-2.220658E-01,2.619000E+01
-1.985069E+05,8.311504E+04,-1.294826E-01,-2.220729E-01,2.620000E+01
-1.984800E+05,8.295179E+04,-1.294841E-01,-2.220800E-01,2.621000E+01
-1.984528E+05,8.278858E+04,-1.294856E-01,-2.220871E-01,2.622000E+01
-1.984253E+05,8.262541E+04,-1.294872E-01,-2.220941E-01,2.623000E+01
-1.983976E+05,8.246228E+04,-1.294888E-01,-2.221012E-01,2.624000E+01
-1.983696E+05,8.229920E+04,-1.294906E-01,-2.221083E-01,2.625000E+01
-1.983413E+05,8.213616E+04,-1.294924E-01,-2.221154E-01,2.626000E+01
-1.983128E+05,8.197317E+04,-1.294943E-01,-2.221225E-01,2.627000E+01
-1.982839E+05,8.181022E+04,-1.294963E-01,-2.221296E-01,2.628000E+01
-1.982548E+05,8.164732E+04,-1.294984E-01,-2.221367E-01,2.629000E+01
-1.982255E+05,8.148446E+04,-1.295007E-01,-2.221438E-01,2.630000E+01
-1.981958E+05,8.132165E+04,-1.295030E-01,-2.221509E-01,2.631000E+01
-1.981659E+05,8.115889E+04,-1.295055E-01,-2.221580E-01,2.632000E+01
-1.981358E+05,8.099617E+04,-1.295082E-01,-2.221652E-01,2.633000E+01
-1.981053E+05,8.083350E+04,-1.295109E-01,-2.221723E-01,2.634000E+01
-1.980746E+05,8.067088E+04,-1.295138E-01,-2.221794E-01,2.635000E+01
-1.980436E+05,8.050830E+04,-1.295169E-01,-2.221865E-01,2.636000E+01
-1.980124E+05,8.034578E+04,-1.295201E-01,-2.221936E-01,2.637000E+01
-1.979808E+05,8.018330E+04,-1.295235E-01,-2.222007E-01,2.638000E+01
-1.979490E+05,8.002088E+04,-1.295271E-01,-2.222079E-01,2.639000E+01
-1.979170E+05,7.985850E+04,-1.295307E-01,-2.222150E-01,2.640000E+01
-1.978847E+05,7.969618E+04,-1.295346E-01,-2.222221E-01,2.641000E+01
-1.978520E+05,7.953390E+04,-1.295386E-01,-2.222292E-01,2.642000E+01
-1.978192E+05,7.937168E+04,-1.295428E-01,-2.222363E-01,2.643000E+01
-1.977860E+05,7.920951E+04,-1.295471E-01,-2.222435E-01,2.644000E+01
-1.977526E+05,7.904739E+04,-1.295516E-01,-2.222506E-01,2.645000E+01
-1.977189E+05,7.888533E+04,-1.295562E-01,-2.222577E-01,2.646000E+01
-1.976850E+05,7.872332E+04,-1.295609E-01,-2.222648E-01,2.647000E+01
-1.976508E+05,7.856136E+04,-1.295658E-01,-2.222720E-01,2.648000E+01
-1.976163E+05,7.839945E+04,-1.295709E-01,-2.222791E-01,2.649000E+01
-1.975815E+05,7.823761E+04,-1.295761E-01,-2.222862E-01,2.650000E+01
-1.975465E+05,7.807581E+04,-1.295814E-01,-2.222933E-01,2.651000E+01
-1.975112E+05,7.791407E+04,-1.295868E-01,-2.223004E-01,2.652000E+01
-1.974756E+05,7.775239E+04,-1.295923E-01,-2.223076E-01,2.653000E+01
-1.974398E+05,7.759077E+04,-1.295980E-01,-2.223147E-01,2.654000E+01
-1.974037E+05,7.742920E+04,-1.296037E-01,-2.223218E-01,2.655000E+01
-1.973673E+05,7.726769E+04,-1.296096E-01,-2.223289E-01,2.656000E+01
-1.973307E+05,7.710623E+04,-1.296155E-01,-2.223360E-01,2.657000E+01
-1.972938E+05,7.694484E+04,-1.296215E-01,-2.223432E-01,2.658000E+01
-1.972566E+05,7.678350E+04,-1.296275E-01,-2.223503E-01,2.659000E+01
-1.972192E+05,7.662223E+04,-1.296337E-01,-2.223574E-01,2.660000E+01
-1.971815E+05,7.646101E+04,-1.296399E-01,-2.223645E-01,2.661000E+01
-1.971435E+05,7.629985E+04,-1.296461E-01,-2.223716E-01,2.662000E+01
-1.971052E+05,7.613875E+04,-1.296523E-01,-2.223787E-01,2.663000E+01
-1.970667E+05,7.597772E+04,-1.296586E-01,-2.223858E-01,2.664000E+01
-1.970279E+05,7.581674E+04,-1.296649E-01,-2.223930E-01,2.665000E+01
-1.969889E+05,7.565583E+04,-1.296713E-01,-2.224001E-01,2.666000E+01
-1.969496E+05,7.549498E+04,-1.296776E-01,-2.224072E-01,2.667000E+01
-1.969100E+05,7.533419E+04,-1.296839E-01,-2.224143E-01,2.668000E+01
-1.968701E+05,7.517347E+04,-1.296902E-01,-2.224214E-01,2.669000E+01
-1.968300E+05,7.501281E+04,-1.296964E-01,-2.224285E-01,2.670000E+01
-1.967896E+05,7.485221E+04,-1.297027E-01,-2.224356E-01,2.671000E+01
-1.967490E+05,7.469168E+04,-1.297089E-01,-2.224427E-01,2.672000E+01
-1.967080E+05,7.453121E+04,-1.297150E-01,-2.224498E-01,2.673000E+01
-1.966668E+05,7.437081E+04,-1.297211E-01,-2.224569E-01,2.674000E+01
-1.966254E+05,7.421047E+04,-1.297271E-01,-2.224640E-01,2.675000E+01
-1.965837E+05,7.405020E+04,-1.297331E-01,-2.224711E-01,2.676000E+01
-1.965417E+05,7.389000E+04,-1.297390E-01,-2.224782E-01,2.677000E+01
-1.964994E+05,7.372987E+04,-1.297448E-01,-2.224853E-01,2.678000E+01
-1.964569E+05,7.356980E+04,-1.297506E-01,-2.224924E-01,2.679000E+01
-1.964141E+05,7.340980E+04,-1.297562E-01,-2.224995E-01,2.680000E+01
-1.963711E+05,7.324987E+04,-1.297617E-01,-2.225066E-01,2.681000E+01
-1.963277E+05,7.309000E+04,-1.297672E-01,-2.225137E-01,2.682000E+01
-1.962842E+05,7.293021E+04,-1.297725E-01,-2.225208E-01,2.683000E+01
-1.962403E+05,7.277049E+04,-1.297778E-01,-2.225279E-01,2.684000E+01
-1.961962E+05,7.261084E+04,-1.297829E-01,-2.225350E-01,2.685000E+01
-1.961518E+05,7.245125E+04,-1.297880E-01,-2.225421E-01,2.686000E+01
-1.961072E+05,7.229174E+04,-1.297929E-01,-2.225491E-01,2.687000E+01
-1.960623E+05,7.213230E+04,-1.297977E-01,-2.225562E-01,2.688000E+01
-1.960171E+05,7.197294E+04,-1.298024E-01,-2.225633E-01,2.689000E+01
-1.959716E+05,7.181364E+04,-1.298070E-01,-2.225704E-01,2.690000E+01
-1.959259E+05,7.165442E+04,-1.298114E-01,-2.225775E-01,2.691000E+01
-1.958799E+05,7.149527E+04,-1.298158E-01,-2.225846E-01,2.692000E+01
-1.958337E+05,7.133620E+04,-1.298200E-01,-2.225917E-01,2.693000E+01
-1.957872E+05,7.117720E+04,-1.298242E-01,-2.225988E-01,2.694000E+01
-1.957404E+05,7.101827E+04,-1.298282E-01,-2.226058E-01,2.695000E+01
-1.956934E+05,7.085942E+04,-1.298322E-01,-2.226129E-01,2.696000E+01
-1.956461E+05,7.070065E+04,-1.298360E-01,-2.226200E-01,2.697000E+01
-1.955985E+05,7.054195E+04,-1.298397E-01,-2.226271E-01,2.698000E+01
-1.955507E+05,7.038333E+04,-1.298434E-01,-2.226342E-01,2.699000E+01
-1.955026E+05,7.022478E+04,-1.298469E-01,-2.226413E-01,2.700000E+01
-1.954543E+05,7.006631E+04,-1.298504E-01,-2.226484E-01,2.701000E+01
-1.954057E+05,6.990792E+04,-1.298538E-01,-2.226555E-01,2.702000E+01
-1.953568E+05,6.974961E+04,-1.298571E-01,-2.226625E-01,2.703000E+01
-1.953076E+05,6.959138E+04,-1.298603E-01,-2.226696E-01,2.704000E+01
-1.952582E+05,6.943323E+04,-1.298635E-01,-2.226767E-01,2.705000E+01
-1.952086E+05,6.927515E+04,-1.298666E-01,-2.226838E-01,2.706000E+01
-1.951586E+05,6.911716E+04,-1.298696E-01,-2.226909E-01,2.707000E+01
-1.951084E+05,6.895924E+04,-1.298726E-01,-2.226980E-01,2.708000E+01
-1.950580E+05,6.880141E+04,-1.298756E-01,-2.227051E-01,2.709000E+01
-1.950073E+05,6.864366E+04,-1.298785E-01,-2.227122E-01,2.710000E+01
-1.949563E+05,6.848599E+04,-1.298814E-01,-2.227193E-01,2.711000E+01
-1.949050E+05,6.832840E+04,-1.298843E-01,-2.227263E-01,2.712000E+01
-1.948535E+05,6.817090E+04,-1.298871E-01,-2.227334E-01,2.713000E+01
